Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Nettoexport Niederlande [MWh];Nettoexport Schweiz [MWh];Nettoexport Dänemark [MWh];Nettoexport Tschechien [MWh];Nettoexport Luxemburg [MWh];Nettoexport Schweden [MWh];Nettoexport Österreich [MWh];Nettoexport Frankreich [MWh];Nettoexport Polen [MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
27.11.15;23:00;0;2257;3143;800;2334;0;2;2430;1831;1636;2.257;0;3.143;0;412;388;1.110;1.224;0;0;2;0;2.430;0;0;1.831;1.636;0
28.11.15;00:00;0;2715;3587;423;2443;0;1;2859;1090;1707;2.715;0;3.587;0;398;25;1.173;1.270;0;0;1;0;2.859;0;0;1.090;1.707;0
28.11.15;01:00;0;2721;3889;400;2553;0;1;2981;366;1643;2.721;0;3.889;0;393;7;1.184;1.369;0;0;1;0;2.981;0;0;366;1.643;0
28.11.15;02:00;0;2356;4006;307;2799;0;1;3355;515;1748;2.356;0;4.006;0;288;19;1.441;1.358;0;0;1;0;3.355;0;0;515;1.748;0
28.11.15;03:00;0;2815;3998;330;2704;0;1;3468;518;1681;2.815;0;3.998;0;311;19;1.386;1.318;0;0;1;0;3.468;0;0;518;1.681;0
28.11.15;04:00;0;2691;3919;324;2682;0;1;3622;707;1913;2.691;0;3.919;0;304;20;1.416;1.266;0;0;1;0;3.622;0;0;707;1.913;0
28.11.15;05:00;0;2780;4079;442;2666;0;1;3773;483;2047;2.780;0;4.079;0;434;8;1.448;1.218;0;0;1;0;3.773;0;0;483;2.047;0
28.11.15;06:00;0;3020;3937;486;2520;0;1;3745;368;2114;3.020;0;3.937;0;471;15;1.445;1.075;0;0;1;0;3.745;0;0;368;2.114;0
28.11.15;07:00;0;3021;3923;871;2305;0;2;3277;356;1916;3.021;0;3.923;0;498;373;1.263;1.042;0;0;2;0;3.277;0;0;356;1.916;0
28.11.15;08:00;0;3068;3600;1039;2206;0;2;3274;476;1964;3.068;0;3.600;0;458;581;1.225;981;0;0;2;0;3.274;0;0;476;1.964;0
28.11.15;09:00;0;3438;3358;1054;2217;0;2;3040;450;1801;3.438;0;3.358;0;446;608;1.233;984;0;0;2;0;3.040;0;0;450;1.801;0
28.11.15;10:00;0;3295;2721;1029;2425;0;2;3000;1441;1924;3.295;0;2.721;0;428;601;1.374;1.051;0;0;2;0;3.000;0;0;1.441;1.924;0
28.11.15;11:00;0;3407;2969;1043;2455;0;2;2792;1142;1840;3.407;0;2.969;0;423;620;1.330;1.125;0;0;2;0;2.792;0;0;1.142;1.840;0
28.11.15;12:00;0;3564;3063;1007;2589;0;2;2810;881;1882;3.564;0;3.063;0;411;596;1.415;1.174;0;0;2;0;2.810;0;0;881;1.882;0
28.11.15;13:00;0;3519;3169;1041;2586;0;2;2936;1007;1844;3.519;0;3.169;0;453;588;1.409;1.177;0;0;2;0;2.936;0;0;1.007;1.844;0
28.11.15;14:00;0;3304;3485;998;2440;0;2;2939;569;1812;3.304;0;3.485;0;402;596;1.346;1.094;0;0;2;0;2.939;0;0;569;1.812;0
28.11.15;15:00;0;3115;3565;1044;2258;0;2;2376;681;1674;3.115;0;3.565;0;431;613;1.213;1.045;0;0;2;0;2.376;0;0;681;1.674;0
28.11.15;16:00;0;3018;3445;1015;2199;0;2;2100;1141;1583;3.018;0;3.445;0;410;605;1.141;1.058;0;0;2;0;2.100;0;0;1.141;1.583;0
28.11.15;17:00;0;2900;3092;1017;2285;0;2;1479;1208;1450;2.900;0;3.092;0;421;596;1.091;1.194;0;0;2;0;1.479;0;0;1.208;1.450;0
28.11.15;18:00;0;2232;3282;1021;2308;0;2;1664;1088;1537;2.232;0;3.282;0;425;596;1.058;1.250;0;0;2;0;1.664;0;0;1.088;1.537;0
28.11.15;19:00;0;1849;3542;1056;2353;0;2;1699;636;1513;1.849;0;3.542;0;476;580;1.057;1.296;0;0;2;0;1.699;0;0;636;1.513;0
28.11.15;20:00;0;1425;3729;922;2417;0;2;2667;834;1617;1.425;0;3.729;0;683;239;1.147;1.270;0;0;2;0;2.667;0;0;834;1.617;0
28.11.15;21:00;0;1219;3901;1433;2301;0;75;2945;909;1663;1.219;0;3.901;0;1.433;0;1.070;1.231;0;0;75;0;2.945;0;0;909;1.663;0
28.11.15;22:00;0;1187;4117;1328;2443;0;76;3136;575;1659;1.187;0;4.117;0;1.327;1;1.127;1.316;0;0;76;0;3.136;0;0;575;1.659;0
28.11.15;23:00;0;1020;3488;1409;2464;0;74;2790;1682;1606;1.020;0;3.488;0;1.409;0;1.146;1.318;0;0;74;0;2.790;0;0;1.682;1.606;0
29.11.15;00:00;0;926;3497;2031;2338;0;61;3310;1795;1768;926;0;3.497;0;2.031;0;1.200;1.138;0;0;61;0;3.310;0;0;1.795;1.768;0
29.11.15;01:00;0;831;3623;2088;2228;0;61;3529;1590;1817;831;0;3.623;0;2.088;0;1.186;1.042;0;0;61;0;3.529;0;0;1.590;1.817;0
29.11.15;02:00;0;712;3866;2102;2040;0;61;3646;1521;1912;712;0;3.866;0;2.102;0;1.235;805;0;0;61;0;3.646;0;0;1.521;1.912;0
29.11.15;03:00;0;649;3880;2100;1984;0;61;3947;1559;2007;649;0;3.880;0;2.100;0;1.196;788;0;0;61;0;3.947;0;0;1.559;2.007;0
29.11.15;04:00;0;754;3651;2092;2025;0;61;3960;1805;1963;754;0;3.651;0;2.092;0;1.227;798;0;0;61;0;3.960;0;0;1.805;1.963;0
29.11.15;05:00;0;1228;3862;2080;2079;0;61;3956;1011;1778;1.228;0;3.862;0;2.080;0;1.137;942;0;0;61;0;3.956;0;0;1.011;1.778;0
29.11.15;06:00;0;1099;3954;2092;2145;0;61;3732;893;1693;1.099;0;3.954;0;2.092;0;1.187;958;0;0;61;0;3.732;0;0;893;1.693;0
29.11.15;07:00;0;1151;4058;2059;2242;0;61;3706;734;1694;1.151;0;4.058;0;2.059;0;1.268;974;0;0;61;0;3.706;0;0;734;1.694;0
29.11.15;08:00;0;1059;3983;2080;2218;0;61;3582;893;1735;1.059;0;3.983;0;2.080;0;1.260;958;0;0;61;0;3.582;0;0;893;1.735;0
29.11.15;09:00;0;1148;3992;1922;2150;0;61;3333;902;1850;1.148;0;3.992;0;1.922;0;1.292;858;0;0;61;0;3.333;0;0;902;1.850;0
29.11.15;10:00;0;994;3749;1773;2113;0;61;2962;1162;1739;994;0;3.749;0;1.773;0;1.268;845;0;0;61;0;2.962;0;0;1.162;1.739;0
29.11.15;11:00;0;1177;3673;1289;2160;0;2;2969;1007;1777;1.177;0;3.673;0;1.289;0;1.312;848;0;0;2;0;2.969;0;0;1.007;1.777;0
29.11.15;12:00;0;1125;3270;874;2209;0;2;2784;1181;1676;1.125;0;3.270;0;874;0;1.262;947;0;0;2;0;2.784;0;0;1.181;1.676;0
29.11.15;13:00;0;1205;3514;1852;2228;0;2;2920;1259;1631;1.205;0;3.514;0;1.852;0;1.270;958;0;0;2;0;2.920;0;0;1.259;1.631;0
29.11.15;14:00;0;1152;3580;2157;2059;0;75;2914;1621;1628;1.152;0;3.580;0;2.157;0;1.189;870;0;0;75;0;2.914;0;0;1.621;1.628;0
29.11.15;15:00;0;877;3333;2077;2008;0;76;3026;2106;1729;877;0;3.333;0;2.077;0;1.223;785;0;0;76;0;3.026;0;0;2.106;1.729;0
29.11.15;16:00;0;944;3305;2075;2026;0;76;2952;2241;1536;944;0;3.305;0;2.075;0;1.263;763;0;0;76;0;2.952;0;0;2.241;1.536;0
29.11.15;17:00;0;1316;2801;2088;2289;0;75;2325;2303;1634;1.316;0;2.801;0;2.088;0;1.415;874;0;0;75;0;2.325;0;0;2.303;1.634;0
29.11.15;18:00;0;1108;2835;2108;2321;0;61;2171;1925;1632;1.108;0;2.835;0;2.108;0;1.372;949;0;0;61;0;2.171;0;0;1.925;1.632;0
29.11.15;19:00;0;801;3271;2221;2391;0;61;2190;1852;1611;801;0;3.271;0;2.221;0;1.382;1.009;0;0;61;0;2.190;0;0;1.852;1.611;0
29.11.15;20:00;0;944;3318;1594;2435;0;61;2344;2073;1859;944;0;3.318;0;1.594;0;1.405;1.030;0;0;61;0;2.344;0;0;2.073;1.859;0
29.11.15;21:00;0;782;3358;1551;2389;0;61;2511;2238;1877;782;0;3.358;0;1.551;0;1.358;1.031;0;0;61;0;2.511;0;0;2.238;1.877;0
29.11.15;22:00;0;606;3418;1544;2388;0;61;2689;2026;1770;606;0;3.418;0;1.544;0;1.366;1.022;0;0;61;0;2.689;0;0;2.026;1.770;0
29.11.15;23:00;0;719;3535;1605;2477;0;61;2622;1647;1567;719;0;3.535;0;1.605;0;1.367;1.110;0;0;61;0;2.622;0;0;1.647;1.567;0
30.11.15;00:00;0;1138;3686;1340;2075;0;61;2920;1230;1584;1.138;0;3.686;0;1.335;5;1.144;931;0;0;61;0;2.920;0;0;1.230;1.584;0
30.11.15;01:00;0;1303;3865;1800;2078;0;61;3032;1213;1595;1.303;0;3.865;0;1.800;0;1.161;917;0;0;61;0;3.032;0;0;1.213;1.595;0
30.11.15;02:00;0;1356;3920;1709;2069;0;61;3282;1590;1607;1.356;0;3.920;0;1.709;0;1.116;953;0;0;61;0;3.282;0;0;1.590;1.607;0
30.11.15;03:00;0;1348;3965;1644;1976;0;61;3079;2002;1558;1.348;0;3.965;0;1.644;0;1.031;945;0;0;61;0;3.079;0;0;2.002;1.558;0
30.11.15;04:00;0;1393;3639;2122;2245;0;61;2418;1963;1521;1.393;0;3.639;0;2.122;0;1.167;1.078;0;0;61;0;2.418;0;0;1.963;1.521;0
30.11.15;05:00;0;1230;3424;1782;2115;0;61;1985;1902;1154;1.230;0;3.424;0;1.782;0;973;1.142;0;0;61;0;1.985;0;0;1.902;1.154;0
30.11.15;06:00;0;1100;3497;700;2104;0;3;1982;1757;1353;1.100;0;3.497;0;668;32;1.029;1.075;0;0;3;0;1.982;0;0;1.757;1.353;0
30.11.15;07:00;0;1199;3554;1089;2206;0;3;1954;1271;1165;1.199;0;3.554;0;524;565;1.082;1.124;0;0;3;0;1.954;0;0;1.271;1.165;0
30.11.15;08:00;0;1171;2939;1101;2143;0;3;1685;1850;1211;1.171;0;2.939;0;499;602;1.005;1.138;0;0;3;0;1.685;0;0;1.850;1.211;0
30.11.15;09:00;0;1370;2580;1107;2061;0;2;1624;2027;1288;1.370;0;2.580;0;512;595;993;1.068;0;0;2;0;1.624;0;0;2.027;1.288;0
30.11.15;10:00;0;1621;2611;1089;2112;0;2;1637;2187;1344;1.621;0;2.611;0;499;590;1.016;1.096;0;0;2;0;1.637;0;0;2.187;1.344;0
30.11.15;11:00;0;1636;2642;1078;2101;0;2;1476;2258;1299;1.636;0;2.642;0;492;586;921;1.180;0;0;2;0;1.476;0;0;2.258;1.299;0
30.11.15;12:00;0;1474;2614;1086;2003;0;2;1460;2459;1212;1.474;0;2.614;0;500;586;913;1.090;0;0;2;0;1.460;0;0;2.459;1.212;0
30.11.15;13:00;0;1423;2636;1097;1844;0;2;1530;2420;1255;1.423;0;2.636;0;511;586;860;984;0;0;2;0;1.530;0;0;2.420;1.255;0
30.11.15;14:00;0;1193;2673;1061;1709;0;2;1592;2642;1068;1.193;0;2.673;0;475;586;831;878;0;0;2;0;1.592;0;0;2.642;1.068;0
30.11.15;15:00;0;806;2453;1053;1690;0;2;1335;2895;1069;806;0;2.453;0;467;586;789;901;0;0;2;0;1.335;0;0;2.895;1.069;0
30.11.15;16:00;0;940;2533;982;1556;0;2;1346;2762;1124;940;0;2.533;0;395;587;862;694;0;0;2;0;1.346;0;0;2.762;1.124;0
30.11.15;17:00;0;796;2452;993;1479;0;2;922;2611;958;796;0;2.452;0;401;592;738;741;0;0;2;0;922;0;0;2.611;958;0
30.11.15;18:00;0;367;2480;986;1557;0;195;1143;2290;993;367;0;2.480;0;399;587;804;753;0;0;0;195;1.143;0;0;2.290;993;0
30.11.15;19:00;0;804;2885;1016;1741;0;353;1670;2325;1260;804;0;2.885;0;423;593;1.020;721;0;0;0;353;1.670;0;0;2.325;1.260;0
30.11.15;20:00;0;1491;3050;1034;1926;0;485;1920;2580;1327;1.491;0;3.050;0;421;613;990;936;0;0;0;485;1.920;0;0;2.580;1.327;0
30.11.15;21:00;0;2302;3203;1073;2015;0;489;2460;2390;1617;2.302;0;3.203;0;442;631;1.134;881;0;0;0;489;2.460;0;0;2.390;1.617;0
30.11.15;22:00;0;2395;3121;1008;2120;0;468;2547;2283;1578;2.395;0;3.121;0;461;547;1.127;993;0;0;0;468;2.547;0;0;2.283;1.578;0
30.11.15;23:00;0;2729;3084;1162;2142;0;6;2717;2263;1495;2.729;0;3.084;0;1.143;19;1.068;1.074;0;0;6;0;2.717;0;0;2.263;1.495;0
01.12.15;00:00;0;2429;3354;1697;1904;0;2;2598;1276;1590;2.429;0;3.354;0;1.697;0;882;1.022;0;0;2;0;2.598;0;0;1.276;1.590;0
01.12.15;01:00;0;2804;3680;2065;1783;0;145;3021;904;1758;2.804;0;3.680;0;2.065;0;873;910;0;0;145;0;3.021;0;0;904;1.758;0
01.12.15;02:00;0;2886;3580;2096;1687;0;77;3085;1174;1699;2.886;0;3.580;0;2.096;0;773;914;0;0;77;0;3.085;0;0;1.174;1.699;0
01.12.15;03:00;0;2961;3595;2082;1585;0;76;3008;1388;1642;2.961;0;3.595;0;2.082;0;663;922;0;0;76;0;3.008;0;0;1.388;1.642;0
01.12.15;04:00;0;3052;3491;1880;1677;0;2;2936;1558;1652;3.052;0;3.491;0;1.880;0;749;928;0;0;2;0;2.936;0;0;1.558;1.652;0
01.12.15;05:00;0;3046;3494;953;1827;0;1;2617;1361;1379;3.046;0;3.494;0;953;0;692;1.135;0;0;1;0;2.617;0;0;1.361;1.379;0
01.12.15;06:00;0;2379;2906;899;1871;0;2;2197;2418;1528;2.379;0;2.906;0;649;250;809;1.062;0;0;2;0;2.197;0;0;2.418;1.528;0
01.12.15;07:00;0;2067;3502;605;1937;0;2;1301;1328;1141;2.067;0;3.502;0;597;8;732;1.205;0;0;2;0;1.301;0;0;1.328;1.141;0
01.12.15;08:00;0;2670;3542;500;1898;0;210;1197;1178;1063;2.670;0;3.542;0;500;0;699;1.199;0;0;0;210;1.197;0;0;1.178;1.063;0
01.12.15;09:00;0;2886;3594;584;1994;0;334;1204;1282;1134;2.886;0;3.594;0;584;0;755;1.239;0;0;0;334;1.204;0;0;1.282;1.134;0
01.12.15;10:00;0;2916;3530;530;2108;0;469;1063;1226;1018;2.916;0;3.530;0;530;0;795;1.313;0;0;0;469;1.063;0;0;1.226;1.018;0
01.12.15;11:00;0;2938;3451;643;2219;0;563;959;1284;1060;2.938;0;3.451;0;643;0;848;1.371;0;0;0;563;959;0;0;1.284;1.060;0
01.12.15;12:00;0;2718;3454;586;2175;0;609;1397;1181;962;2.718;0;3.454;0;586;0;890;1.285;0;0;0;609;1.397;0;0;1.181;962;0
01.12.15;13:00;0;2574;3333;597;2157;0;609;1373;1481;951;2.574;0;3.333;0;597;0;979;1.178;0;0;0;609;1.373;0;0;1.481;951;0
01.12.15;14:00;0;1853;3117;563;2009;0;609;1470;1931;916;1.853;0;3.117;0;563;0;982;1.027;0;0;0;609;1.470;0;0;1.931;916;0
01.12.15;15:00;0;1532;2849;554;1886;0;609;1404;2095;943;1.532;0;2.849;0;553;1;1.011;875;0;0;0;609;1.404;0;0;2.095;943;0
01.12.15;16:00;0;1497;2949;151;1992;0;609;1380;1901;1113;1.497;0;2.949;0;81;70;1.072;920;0;0;0;609;1.380;0;0;1.901;1.113;0
01.12.15;17:00;0;1541;2157;220;1879;0;608;789;1648;1034;1.541;0;2.157;0;109;111;904;975;0;0;0;608;789;0;0;1.648;1.034;0
01.12.15;18:00;0;1108;1939;877;1966;0;608;1096;1504;1493;1.108;0;1.939;0;254;623;1.030;936;0;0;0;608;1.096;0;0;1.504;1.493;0
01.12.15;19:00;0;1364;1905;747;2007;0;608;1529;1501;1857;1.364;0;1.905;0;89;658;1.095;912;0;0;0;608;1.529;0;0;1.501;1.857;0
01.12.15;20:00;0;1870;2739;747;1914;0;507;1915;2220;1954;1.870;0;2.739;0;172;575;1.041;873;0;0;0;507;1.915;0;0;2.220;1.954;0
01.12.15;21:00;0;2290;2986;750;1910;0;236;2485;2438;1800;2.290;0;2.986;0;257;493;1.008;902;0;0;0;236;2.485;0;0;2.438;1.800;0
01.12.15;22:00;0;2749;2891;690;1885;0;9;2574;2419;1829;2.749;0;2.891;0;294;396;995;890;0;0;0;9;2.574;0;0;2.419;1.829;0
01.12.15;23:00;0;2213;2838;684;1756;0;2;2647;2554;1715;2.213;0;2.838;0;377;307;848;908;0;0;2;0;2.647;0;0;2.554;1.715;0
02.12.15;00:00;0;2470;2796;759;1783;0;2;2769;2476;1805;2.470;0;2.796;0;391;368;971;812;0;0;2;0;2.769;0;0;2.476;1.805;0
02.12.15;01:00;0;2539;2885;587;1597;0;2;2853;2338;1799;2.539;0;2.885;0;331;256;898;699;0;0;2;0;2.853;0;0;2.338;1.799;0
02.12.15;02:00;0;2353;2989;1054;1462;0;2;2598;2439;1544;2.353;0;2.989;0;1.054;0;667;795;0;0;2;0;2.598;0;0;2.439;1.544;0
02.12.15;03:00;0;2359;3103;1391;1580;0;2;2364;2609;1569;2.359;0;3.103;0;1.391;0;699;881;0;0;2;0;2.364;0;0;2.609;1.569;0
02.12.15;04:00;0;2294;3165;584;1727;0;2;2446;2707;1703;2.294;0;3.165;0;534;50;784;943;0;0;2;0;2.446;0;0;2.707;1.703;0
02.12.15;05:00;0;2049;3209;752;2156;0;2;2550;2670;1836;2.049;0;3.209;0;506;246;1.121;1.035;0;0;2;0;2.550;0;0;2.670;1.836;0
02.12.15;06:00;0;1419;3277;544;2170;0;2;2419;2603;1902;1.419;0;3.277;0;538;6;1.321;849;0;0;2;0;2.419;0;0;2.603;1.902;0
02.12.15;07:00;0;1618;2525;737;1905;0;2;1317;2018;1430;1.618;0;2.525;0;735;2;1.068;837;0;0;2;0;1.317;0;0;2.018;1.430;0
02.12.15;08:00;0;1975;2526;739;1814;0;75;997;1851;1427;1.975;0;2.526;0;723;16;957;857;0;0;75;0;997;0;0;1.851;1.427;0
02.12.15;09:00;0;1748;2497;653;1739;0;60;1315;1918;1562;1.748;0;2.497;0;520;133;936;803;0;0;60;0;1.315;0;0;1.918;1.562;0
02.12.15;10:00;0;1666;2751;1078;1882;0;2;1544;2037;1697;1.666;0;2.751;0;504;574;1.037;845;0;0;2;0;1.544;0;0;2.037;1.697;0
02.12.15;11:00;0;1644;3043;1084;1778;0;66;1220;1965;1388;1.644;0;3.043;0;492;592;799;979;0;0;0;66;1.220;0;0;1.965;1.388;0
02.12.15;12:00;0;1568;2689;1078;1712;0;2;986;2225;1254;1.568;0;2.689;0;495;583;668;1.044;0;0;2;0;986;0;0;2.225;1.254;0
02.12.15;13:00;0;1538;2860;927;1777;0;2;1196;2008;1189;1.538;0;2.860;0;479;448;642;1.135;0;0;2;0;1.196;0;0;2.008;1.189;0
02.12.15;14:00;0;1371;2663;1056;1748;0;2;1109;2522;1234;1.371;0;2.663;0;473;583;700;1.048;0;0;2;0;1.109;0;0;2.522;1.234;0
02.12.15;15:00;0;1272;2670;748;1800;0;2;1458;2502;1338;1.272;0;2.670;0;387;361;843;957;0;0;2;0;1.458;0;0;2.502;1.338;0
02.12.15;16:00;0;1497;2659;1000;1869;0;2;1553;2529;1366;1.497;0;2.659;0;596;404;936;933;0;0;2;0;1.553;0;0;2.529;1.366;0
02.12.15;17:00;0;1933;1982;980;1806;0;82;810;1840;1406;1.933;0;1.982;0;588;392;870;936;0;0;0;82;810;0;0;1.840;1.406;0
02.12.15;18:00;0;1688;2036;952;1908;0;98;953;1751;1450;1.688;0;2.036;0;572;380;977;931;0;0;0;98;953;0;0;1.751;1.450;0
02.12.15;19:00;0;1887;2063;957;1892;0;98;1281;1679;1531;1.887;0;2.063;0;576;381;1.065;827;0;0;0;98;1.281;0;0;1.679;1.531;0
02.12.15;20:00;0;2106;2537;950;1919;0;0;1876;2202;1559;2.106;0;2.537;0;566;384;1.072;847;0;0;0;0;1.876;0;0;2.202;1.559;0
02.12.15;21:00;0;2065;2901;947;1957;0;2;2178;2497;1772;2.065;0;2.901;0;556;391;1.079;878;0;0;2;0;2.178;0;0;2.497;1.772;0
02.12.15;22:00;0;2165;3073;949;2154;0;2;2450;2543;1749;2.165;0;3.073;0;569;380;1.114;1.040;0;0;2;0;2.450;0;0;2.543;1.749;0
02.12.15;23:00;0;2126;2900;841;2193;0;2;2501;2617;1756;2.126;0;2.900;0;478;363;1.063;1.130;0;0;2;0;2.501;0;0;2.617;1.756;0
03.12.15;00:00;0;3091;3662;917;2164;0;1;2697;560;1764;3.091;0;3.662;0;633;284;1.063;1.101;0;0;1;0;2.697;0;0;560;1.764;0
03.12.15;01:00;0;3015;3674;905;1978;0;2;2725;560;1576;3.015;0;3.674;0;622;283;950;1.028;0;0;2;0;2.725;0;0;560;1.576;0
03.12.15;02:00;0;2993;3763;852;2002;0;2;2526;444;1388;2.993;0;3.763;0;555;297;814;1.188;0;0;2;0;2.526;0;0;444;1.388;0
03.12.15;03:00;0;3101;3740;895;1856;0;2;2417;774;1335;3.101;0;3.740;0;605;290;674;1.182;0;0;2;0;2.417;0;0;774;1.335;0
03.12.15;04:00;0;2887;3994;794;1798;0;2;2564;808;1478;2.887;0;3.994;0;484;310;727;1.071;0;0;2;0;2.564;0;0;808;1.478;0
03.12.15;05:00;0;2507;4233;761;2126;0;2;2516;285;1709;2.507;0;4.233;0;430;331;987;1.139;0;0;2;0;2.516;0;0;285;1.709;0
03.12.15;06:00;0;1308;3734;887;2107;0;2;2424;511;1543;1.308;0;3.734;0;497;390;1.116;991;0;0;2;0;2.424;0;0;511;1.543;0
03.12.15;07:00;0;1233;2942;903;2056;0;252;1497;554;1270;1.233;0;2.942;0;510;393;974;1.082;0;0;0;252;1.497;0;0;554;1.270;0
03.12.15;08:00;0;1600;2996;915;2267;0;255;985;600;1015;1.600;0;2.996;0;514;401;921;1.346;0;0;0;255;985;0;0;600;1.015;0
03.12.15;09:00;0;1815;3290;944;2441;0;185;1272;692;1090;1.815;0;3.290;0;533;411;1.059;1.382;0;0;0;185;1.272;0;0;692;1.090;0
03.12.15;10:00;0;1730;3572;929;2406;0;197;1634;840;1205;1.730;0;3.572;0;530;399;1.122;1.284;0;0;0;197;1.634;0;0;840;1.205;0
03.12.15;11:00;0;1765;3617;847;2370;0;230;1929;710;1303;1.765;0;3.617;0;476;371;1.149;1.221;0;0;0;230;1.929;0;0;710;1.303;0
03.12.15;12:00;0;1598;3629;856;2233;0;230;2159;751;1232;1.598;0;3.629;0;490;366;1.187;1.046;0;0;0;230;2.159;0;0;751;1.232;0
03.12.15;13:00;0;1401;3553;846;2148;0;272;2310;1147;1244;1.401;0;3.553;0;475;371;1.191;957;0;0;0;272;2.310;0;0;1.147;1.244;0
03.12.15;14:00;0;1204;3363;865;2018;0;272;2193;1488;1296;1.204;0;3.363;0;483;382;1.195;823;0;0;0;272;2.193;0;0;1.488;1.296;0
03.12.15;15:00;0;1145;3213;861;2115;0;272;1982;1800;1292;1.145;0;3.213;0;468;393;1.244;871;0;0;0;272;1.982;0;0;1.800;1.292;0
03.12.15;16:00;0;1300;3098;782;2146;0;332;1555;1745;1163;1.300;0;3.098;0;373;409;1.157;989;0;0;0;332;1.555;0;0;1.745;1.163;0
03.12.15;17:00;0;1713;3049;846;2057;0;424;1150;1380;1114;1.713;0;3.049;0;469;377;1.012;1.045;0;0;0;424;1.150;0;0;1.380;1.114;0
03.12.15;18:00;0;1650;3088;833;2029;0;473;1464;1032;1242;1.650;0;3.088;0;451;382;1.056;973;0;0;0;473;1.464;0;0;1.032;1.242;0
03.12.15;19:00;0;1302;3215;845;2023;0;473;1643;1040;1137;1.302;0;3.215;0;473;372;1.078;945;0;0;0;473;1.643;0;0;1.040;1.137;0
03.12.15;20:00;0;1923;3399;889;2032;0;333;1894;649;986;1.923;0;3.399;0;524;365;1.108;924;0;0;0;333;1.894;0;0;649;986;0
03.12.15;21:00;0;2286;3648;879;2011;0;255;1953;740;930;2.286;0;3.648;0;506;373;1.136;875;0;0;0;255;1.953;0;0;740;930;0
03.12.15;22:00;0;2546;3798;962;2180;0;136;2158;595;1207;2.546;0;3.798;0;581;381;1.236;944;0;0;0;136;2.158;0;0;595;1.207;0
03.12.15;23:00;0;2562;3929;956;2240;0;1;2466;470;1084;2.562;0;3.929;0;571;385;1.212;1.028;0;0;0;1;2.466;0;0;470;1.084;0
04.12.15;00:00;0;2712;3955;914;2360;0;1;2964;493;1092;2.712;0;3.955;0;810;104;1.255;1.105;0;0;1;0;2.964;0;0;493;1.092;0
04.12.15;01:00;0;2495;4193;1002;2246;0;1;3209;386;1095;2.495;0;4.193;0;905;97;1.298;948;0;0;1;0;3.209;0;0;386;1.095;0
04.12.15;02:00;0;2320;4095;798;2046;0;1;3247;423;1259;2.320;0;4.095;0;706;92;1.229;817;0;0;1;0;3.247;0;0;423;1.259;0
04.12.15;03:00;0;2449;3587;1096;1834;0;1;2727;588;1081;2.449;0;3.587;0;1.046;50;998;836;0;0;1;0;2.727;0;0;588;1.081;0
04.12.15;04:00;0;2511;3402;1301;1809;0;1;2523;810;978;2.511;0;3.402;0;1.294;7;998;811;0;0;1;0;2.523;0;0;810;978;0
04.12.15;05:00;0;2516;3588;1161;2137;0;1;2723;597;1032;2.516;0;3.588;0;1.137;24;1.307;830;0;0;1;0;2.723;0;0;597;1.032;0
04.12.15;06:00;0;2431;3643;640;2239;0;1;2391;536;934;2.431;0;3.643;0;562;78;1.377;862;0;0;1;0;2.391;0;0;536;934;0
04.12.15;07:00;0;1791;3036;833;2268;0;2;2022;1211;1050;1.791;0;3.036;0;520;313;1.456;812;0;0;2;0;2.022;0;0;1.211;1.050;0
04.12.15;08:00;0;1742;2789;840;2250;0;2;2261;1581;1284;1.742;0;2.789;0;423;417;1.568;682;0;0;2;0;2.261;0;0;1.581;1.284;0
04.12.15;09:00;0;1616;2696;973;2126;0;2;2574;1598;1280;1.616;0;2.696;0;577;396;1.551;575;0;0;2;0;2.574;0;0;1.598;1.280;0
04.12.15;10:00;0;1501;2946;974;2054;0;2;2741;1425;1203;1.501;0;2.946;0;578;396;1.513;541;0;0;2;0;2.741;0;0;1.425;1.203;0
04.12.15;11:00;0;1561;2943;933;2077;0;2;2698;1385;1116;1.561;0;2.943;0;552;381;1.503;574;0;0;2;0;2.698;0;0;1.385;1.116;0
04.12.15;12:00;0;1574;2970;832;2156;0;2;2399;1327;1170;1.574;0;2.970;0;420;412;1.516;640;0;0;2;0;2.399;0;0;1.327;1.170;0
04.12.15;13:00;0;1541;3150;851;2139;0;2;2169;1392;1151;1.541;0;3.150;0;426;425;1.507;632;0;0;2;0;2.169;0;0;1.392;1.151;0
04.12.15;14:00;0;1523;3154;966;2049;0;2;1949;1291;1174;1.523;0;3.154;0;576;390;1.493;556;0;0;2;0;1.949;0;0;1.291;1.174;0
04.12.15;15:00;0;1340;3093;947;2037;0;2;1882;1640;1168;1.340;0;3.093;0;566;381;1.529;508;0;0;2;0;1.882;0;0;1.640;1.168;0
04.12.15;16:00;0;1066;2867;939;1923;0;2;1520;1978;1047;1.066;0;2.867;0;568;371;1.475;448;0;0;2;0;1.520;0;0;1.978;1.047;0
